광역지역,세부지역,관광지명,링크,설명,분류
지역 미상,세부 지역 미상,채원당,https://data.visitkorea.or.kr/page/1971911,"채원당은 곡성 섬진강기차마을 바로 앞에 위치한 한옥스테이다. 사랑방은 한 가족이, 안채와 예가헌은 대가족이나 단체여행객이 쉬기 좋다. 잔디마당과 화단, 장독대와 주변 논과 시골 풍경이 그림 같다. 사전 예약시 다슬기탕, 다슬기전골, 육개장 등으로 아침 식사를 할 수 있다. 투숙객에게 섬진강기차마을, 기차레프팅, 서바이벌, 승마 유스빌 할인권과 시골길 자전거 타기, 전통한복 입기 등 다양한 체험 프로그램을 제공한다.",Leisure
경상북도,예천시,춘우재고택,https://data.visitkorea.or.kr/page/1998844,"춘우재고택은 경상북도 예천군에 위치해있다. ‘ㅁ’자형 구조의 본채와 정면 3칸, 측면 2칸의 사당, 바깥 마당, 외담 등으로 이루어진 고택은 전형적인 농가의 모습과 오랜 종택의 위엄을 동시에 갖추고 있다. 춘우재고택 마당에는 각종 과실나무와 보리수, 국화꽃 등이 심어져 있는데, 집 밖에 흐르는 작은 개울과 마당의 풍경이 전원의 아름다움을 여과 없이 보여준다. 외담 앞에서 자라는 노란 국화는 우리나라 토종 품종으로 10대손 조상인 섬계(剡溪) 선생 때부터 지금껏 기르고 있으며, 해마다 꽃잎은 차 재료로, 가지는 국화주를 담글 때 사용한다. 전통 장 담그기 체험을 운영하고 있다. 금곡서원, 예천 금당실마을, 예천권씨 병암점 및 별묘, 청룡사, 예천향교 등 다양한 명소가 있다. 직접 만든 음식으로 차린 조식을 제공하고 있다.",Restaurant
지역 미상,세부 지역 미상,도래미하우스,https://data.visitkorea.or.kr/page/2350029,"도래미하우스는 나주 다도면 도래한옥마을에 새롭게 자리잡은 힐링펜션이다. 식산자락 계은정 계곡따라 마당의 석유나무, 배롱나무, 단충나무 등이 운치를 더하여 한 폭의 그림 같은 풍경을 만들어 힐링의 공간이 되고 있다. 작은 풀장과 타프를 마당에 설치할 수 있다. 사전요청 시 가능하다. 추가요금을 지불하면 마당에서 바비큐 파티를 즐길 수 있다.",Accommodation
경상남도,세부 지역 미상,원학고가,https://data.visitkorea.or.kr/page/1883062,"경상남도 거창 명승지 수승대가 자리한 황산마을은 거창 신씨의 집성촌이다. 마을 중앙에 위치한 원학고가는 500년의 멋이 깃든 명품고택으로, 사랑채와 안채의 웅장한 팔작지붕, 큰 대들보와 둥근 주춧돌, 궁이나 절에서 볼 수 있는 고급스러운 장식물이 명망 높은 집안임을 보여준다. 사랑채, 중문채, 대문채에서 숙박이 가능하고, 사랑채에는 욕실 겸 화장실이 딸려있다. 한옥의 고즈넉한 정취를 느끼며 여름철 거창국제연극제를 즐기기 좋다.",Place
경기도,세부 지역 미상,서로,https://data.visitkorea.or.kr/page/1972381,"서로는 전주한옥마을 중앙에 위치하여 접근성이 매우 좋다. 오목대관광안내소, 공용주차장, 경기전,오목대, 한지체험관과 가까워 전주한옥마을에서 마음껏 걷고 먹고 즐길 수 있다. 고급복재, 황토로 지은 전통 한옥으로 건강한 방에서 쉼을 얻을 수 있다. 툇마루에서 아름다운 야경을 감상 할 수 있다. 밤하늘에 별들을 한아름 담아놓은 집이다. 전 객실에 뽀송한 침구를 준비했다. 매일 소독을 통해 청결을 유지하고 있다.",Leisure
전라북도,세부 지역 미상,학인당,https://data.visitkorea.or.kr/page/1882371,"인재고택 학인당은 전주한옥마을에서 가장 오래된 고택문화재다. 영빈관 객실은 인재고택을 대표하는 공간으로, 구한말 최고의 장인들이 궁중 건축 양식으로 지은 건축물이다. 사랑채는 대청을 중심으로 좌우에 방이 딸린 독채로, 가족 단위 숙박에 적합하다. 별당채는 모두 3개 공간으로 1호실은 다실 공간이 따로 있다. 라운지에 무료 미니바가 있어 전통 정원의 야경을 보며 소중한 사람과 추억을 만들 수 있다.",Place
지역 미상,세부 지역 미상,취옹예술관,https://data.visitkorea.or.kr/page/1883996,"취옹예술관은 미술관, 세미나실, 한옥숙소, 한식당 등이 모인 한옥복합문화공간이다. 낮은 언덕을 계단처럼 층층이 깎아 만든 3단 한옥으로, 1단에는 한식당, 2단에는 세미나실과 미술관, 연못과 정자가 있고, 3단에는 솟을대문과 너른 마당, 툇마루, 객실과 다실이 있다. 다도, 천염염색, 탈 만들기, 떡과 두부 만들기, 규방 공예 등 다양한 체험 프로그램이 준비되어 있다. TV나 인터넷이 없어 비움의 휴식이 가능하다.",Accommodation
경상북도,안동시,락고재 안동,https://data.visitkorea.or.kr/page/1871262,안동 하회마을 나루터 앞에 위치한 락고재는 4개 동의 초가로 구성되어 있다. 객실마다 개별 욕실이 있고 문간채에는 황토 찜질방이 있어 건강하고 편안한 안식처가 되어준다. 저녁이면 하회마을을 품고 있는 별빛과 달빛이 아름다운 추억을 선사한다. 숙련된 사공의 나룻배를 타고 강을 건너 부용대를 오르면 수백년의 역사를 품은 하회마을 전체를 감상할 수 있다. 또한 락고재 옆 천연기념물 제473호 ‘만송정’ 솔숲을 걷노라면 심신이 상쾌해진다.,Place
지역 미상,세부 지역 미상,랑 스튜디오,https://data.visitkorea.or.kr/page/2047441,"랑 스튜디오는 흰 벽에 밝은 나무색 문이 달려 있는 한옥 민박집으로, 조선전기 문신 김종직 선생 후손들의 집성촌인 개실마을에 위치해있다. 객실은 방, 주방, 화장실로 구성되어 있고, 주방용품이 있어 취사가 가능하다. 숯을 준비하면 야외 바비큐도 즐길 수 있다. 마을에서 운영하는 농사체험, 자연체험, 전통예절․음식․놀이 등 다양한 체험프로그램에 참여하면 옛 시골 정취와 함께 즐거운 추억을 쌓을 수 있다.",Restaurant
울산광역시,부여시,어련당,https://data.visitkorea.or.kr/page/2050197,"어련당은 동천의 옛이름인 어련천(語連川)에서 어원을 찾아 아름다운 말이 흐르는 집이라는 의미를 담고 있는 어련당은 한옥의 멋스러움과 웅장함을 담고, 동천강이 흐르는 동동에 위치하고 있다. 주요 시설로는 어련당의 중심이라는 의미의 어련재와 누마루 형태의 어련헌이 있으며, 나머지 6개의 방은 울산 경상좌도병영성이 군사적인 요충지의 역할을 했던 조선시대의 의정부 조직인 6방,이 · 호 · 예 · 병 · 형 · 공방의 첫음에, 좋은 의미가 있는 한자를 넣어 각 방별 테마를 부여하고, 이름을 정했다. 어련당은 숙박체험을 통해 한옥의 아름다운 멋과 우리 선조들의 지혜를 느껴볼 수 있는 좋은 기회가 될 것이다. 또한 어련당 주변에는 맛좋기로 유명한 100여년의 역사를 간직한 산전샘과, 조선시대 군사성인 울산 경상좌도병영성,한글학자 외솔 최현배선생 생가 및 기념관 등 조선시대와 근현대 역사를 배울수 있는 다양한 문화유산이 산재해 있다.",Leisure
지역 미상,청송시,창실고택,https://data.visitkorea.or.kr/page/1883758,"창실고택은 조선 시대 풍경을 그대로 간직하고 있는 슬로시티로, 몽환적인 풍경을 자랑한다. 한옥의 자태, 지형이 좁은 외씨버선길 등으로 갖은 매력을 발산하고 있다. 주변 관광지로는 청송 덕천마을, 송소고택, 청송 참소슬마을, 청송 신기리 느티나무 등이 있다.",Place
충청남도,공주시,공주한옥마을,https://data.visitkorea.or.kr/page/1867806,"공주한옥마을은 한국 전통난방으로 구들장 체험이 가능한 시설로 설계되었고, 친환경 건축양식인 소나무와 삼나무 집성재를 사용하여 만들어 도시·현대인들이 머무는데 편리하도록 설계된 신한옥이다. 숙박시설은 단체숙박동과 개별숙방동으로 구분되어 있어 가족여행, 수학여행, 기관 및 단체의 워크샵 등 관광과 휴양으로 제격이다. 공주한옥마을에 방문하면 백제문화를 체험으로 배울 수 있는 전통문화체험이 기다리고 있다. 한옥마을 곳곳에 휴식공간과 한옥마을 둘레길을 걸어도 좋고, 무인자전거를 빌려 타고 작은 도시·옛 도시(古都) 문화유적을 만나도 좋다.",Leisure
경상북도,안동시,학봉종택,https://data.visitkorea.or.kr/page/1998565,"학봉종택은 경상북도 안동에 위치한 학봉 김성일 선생의 구택이다. 학봉종택은 2,000여평의 대지위에 사당, 사랑채, 안채, 대문채, 풍뢰헌, 운장각, 학봉기념관이 자리잡고 있다. 전통과 현대가 공전하는 넓은 정원에는 고목정원수와 기암괴석이 잘 조화되어 400여년 고택의 정취에 흠뻑 젖게 한다. 영화 “물레야 물례야”와 드라마 “낙랑 18세”의 촬영지이기도 하다. 현대식으로 리모델링을 하여 편의성을 높였다. 침구는 매년 교체하여 깔끔한 잠자리를 제공한다. 503점이 보물로 지정되어있는 운장각 안내 및 상세 설명, 어린 학생들을 대상으로 한지 공예 체험, 정원에서 매실, 모과, 은행 따기 체험 , 집 앞 텃밭에서 토마토, 가지, 오이, 고추, 고구마 재배 및 추수 체험 등 다양한 체험을 즐길 수 있다. 임천서원, 청성서원, 연미사, 동이사람들 등 다양한 관광지와 유적지가 있어 즐길거리가 많다.",Leisure
전라남도,세부 지역 미상,설아다원,https://data.visitkorea.or.kr/page/1872145,"전라남도 해남군 두륜산 자락에 있는 설아다원은 차에 대한 애정으로 찾아오는 손님들이 묵을 곳을 마련하기 위해 작은 돌집을 지어 사랑방을 만들고 흙집, 담틀집, 흙포대집 등 총 7채의 가옥을 만들어 운영하는 한옥스테이다. 이곳에서 차 문화와 자연을 지키고 이어가는 노력이 계속되고 있다.",Place
전라북도,세부 지역 미상,사랑가득,https://data.visitkorea.or.kr/page/2048324,"사랑가득은 전주한옥마을에 위치한 게스트하우스이다. 사랑가득 한옥은 ㄱ자 형태의 한옥과 툇마루가 놓인 전통한옥 온돌형 객실 룸 넓은 마당의 정원시설과 작은 연못, 아름다운 소나무가 함께 어우러져 있는 멋스러운 한옥이다. 모든 객실에는 tv,에어컨,wifi,세면용품,냉장고,드라이기 개별 화장실 및 비데가 모두 설치가 되어있다. 또한, 투숙객들을 위한 조식을 제공하고 있다. 투숙객들에게 한복체험, 전동 스쿠터, 초코파이 만들기 할인 혜택을 제공한다.",Accommodation
경상남도,수원시,산청율수원,https://data.visitkorea.or.kr/page/1883536,"경상남도 산청군 한옥거리에 위치한 산청율수원은 재능교육에서 경상도 사대부가의 고헌고택을 확장 및 개축한 전통한옥 숙박공간이다. 풍수지리에 따라 식당채(청룡), 목욕채(백호), 안사랑채(안산), 바깥사랑채와 영수문(조산)이 안채를 감싸 보좌하도록 배치하였다. 그중 숙박공간은 바깥사랑채 고헌, 안사랑채 농암, 안채 하계재이다. 모든 객실에 욕실과 주방이 설치해 편의성을 높였고, 하계재에는 누마루가 있어 경치를 감상하기 좋다. 목욕채 설조당에는 황토 불가마찜질방이 있어 여행의 피로를 풀기에 좋다. 인근에 대원사 계곡, 남사예담촌, 정취암 등이 있다.",Restaurant
지역 미상,포항시,포항전통문화체험관,https://data.visitkorea.or.kr/page/2048796,"포항시내에서 40분가량 떨어진 한적한 덕동마을에 자리한 포항전통문화체험관은 아름다운 자연과 함께 전통문화를 즐기고 배울 수 있는 곳이다. 서당, 서예, 다도 천연염료를 이용한 염색, 택견, 민속 타악기를 두드리는 난타, 짚과 한지를 이용한 공예, 두부와 떡 만들기 음식 체험 등 다양한 프로그램이 준비되어 있다. 저렴한 가격으로 한옥 온돌방에서 숙박할 수 있고, 화장실과 샤워실은 공동으로 사용한다.",Restaurant
지역 미상,세부 지역 미상,향단,https://data.visitkorea.or.kr/page/2000964,향단은 유네스코등제 양동마을의 대표적인 건물로 500백년 역사를 담은 독특한 건축 형식을 갖춘 숙소이다. 향단은 99칸의 대저택으로 사랑채ㆍ안채ㆍ중첩ㆍ행랑채ㆍ새사랑채ㆍ별당ㆍ사당ㆍ누마루 등 조선사대부집이 고스란히 남아있는 ㆍ건축의 성지ㆍ로 알려져있다. 보물 412호 향단은 500년된 고택으로 전통을 고스란히 담고 있다.,Accommodation
전라북도,세부 지역 미상,교동가온,https://data.visitkorea.or.kr/page/2049706,"교동가온은 전주 한옥마을 중심권에 위치해있다. 작은 대문 앞에 먹거리 번화가가 위치하여 접근성이 좋고, 큰 대문 앞에는 산책로가 위치하고 있다. 여러 관광지를 구경하기 쉽다는 장점이 있다.",Place
